Product_ID,Product_Name,Category,Subcategory,Brand,Supplier_ID,Unit_Cost_INR,Selling_Price_INR,Profit_Margin_Percent,Weight_Kg,Warranty_Months,GST_Rate,Launch_Date,Reorder_Level,Product_Status
PRD00840,Mattel Action Figure 840,Toys,Action Figure,Mattel,SUP0381,408,558.96,37,19.35,24,28,2020-05-08,63,Active
PRD00841,Omron First Aid 841,Healthcare,First Aid,Omron,SUP0361,10244,13726.96,34,31.02,0,28,2021-11-23,80,Active
PRD00842,Bloomsbury Academic 842,Books,Academic,Bloomsbury,SUP0364,1704,2095.92,23,39.12,0,28,2024-03-24,117,Active
PRD00843,Cosco Cricket 843,Sports,Cricket,Cosco,SUP0159,659,850.11,29,13.2,0,12,2022-06-11,252,Active
PRD00844,LG Mobile 844,Electronics,Mobile,LG,SUP0494,17053,19952.01,17,37.0,6,28,2021-06-23,213,Active
PRD00845,Funskool Action Figure 845,Toys,Action Figure,Funskool,SUP0396,4614,6090.48,32,7.16,12,12,2021-12-09,239,Active
PRD00846,Nestle Beverages 846,Grocery,Beverages,Nestle,SUP0333,565,807.95,43,15.11,12,28,2022-09-25,83,Active
PRD00847,Hamleys Puzzle 847,Toys,Puzzle,Hamleys,SUP0296,3772,5393.96,43,0.35,36,12,2024-05-25,85,Active
PRD00848,Mattel Action Figure 848,Toys,Action Figure,Mattel,SUP0478,9022,10645.96,18,38.86,12,28,2019-01-26,227,Active
PRD00849,Bosch Microwave 849,Home Appliances,Microwave,Bosch,SUP0148,23994,31672.08,32,35.98,24,12,2023-07-21,216,Active
PRD00850,Sony Headphones 850,Electronics,Headphones,Sony,SUP0170,118167,155980.44,32,9.7,24,12,2020-04-10,73,Active
PRD00851,McGraw Hill Academic 851,Books,Academic,McGraw Hill,SUP0273,1613,2177.55,35,37.6,24,5,2020-08-23,248,Active
PRD00852,Nestle Spices 852,Grocery,Spices,Nestle,SUP0051,1363,1921.83,41,17.39,24,5,2019-07-13,300,Active
PRD00853,Sony Headphones 853,Electronics,Headphones,Sony,SUP0272,9183,10835.94,18,32.19,0,5,2024-03-23,140,Active
PRD00854,Hasbro Puzzle 854,Toys,Puzzle,Hasbro,SUP0276,9761,11420.37,17,34.27,6,18,2019-11-25,80,Active
PRD00855,Penguin Business 855,Books,Business,Penguin,SUP0346,655,772.9,18,19.23,0,18,2023-04-19,93,Discontinued
PRD00856,Havells Washing Machine 856,Home Appliances,Washing Machine,Havells,SUP0414,12576,16851.84,34,0.55,24,18,2019-08-16,48,Active
PRD00857,Levis T-Shirt 857,Fashion,T-Shirt,Levis,SUP0184,1082,1363.32,26,3.18,12,12,2023-04-04,142,Active
PRD00858,Boat Laptop 858,Electronics,Laptop,Boat,SUP0089,6748,8232.56,22,3.69,6,5,2022-06-05,161,Active
PRD00859,IFB Mixer 859,Home Appliances,Mixer,IFB,SUP0258,5354,6210.64,16,36.58,0,18,2024-03-31,234,Active
PRD00860,Godrej Bed 860,Furniture,Bed,Godrej,SUP0094,77667,103297.11,33,13.45,24,28,2024-09-25,199,Active
PRD00861,Nilkamal Chair 861,Furniture,Chair,Nilkamal,SUP0249,5846,7716.72,32,9.05,0,5,2020-07-09,187,Active
PRD00862,Nilkamal Sofa 862,Furniture,Sofa,Nilkamal,SUP0246,18121,25006.98,38,29.2,12,18,2020-10-11,169,Active
PRD00863,Amul Oil 863,Grocery,Oil,Amul,SUP0031,293,348.67,19,25.03,12,18,2023-08-06,176,Active
PRD00864,LG TV 864,Electronics,TV,LG,SUP0183,98795,118554.0,20,6.16,36,5,2021-08-19,282,Active
PRD00865,Hasbro Action Figure 865,Toys,Action Figure,Hasbro,SUP0345,7478,8599.7,15,17.12,6,5,2020-11-08,117,Active
PRD00866,Dr Morepen BP Monitor 866,Healthcare,BP Monitor,Dr Morepen,SUP0087,9436,11983.72,27,4.55,6,28,2022-06-22,99,Active
PRD00867,Mattel Action Figure 867,Toys,Action Figure,Mattel,SUP0354,1990,2567.1,29,37.36,0,12,2024-07-02,168,Active
PRD00868,Pearson Biography 868,Books,Biography,Pearson,SUP0394,1173,1607.01,37,23.22,0,18,2019-05-11,101,Active
PRD00869,Cosco Gym 869,Sports,Gym,Cosco,SUP0425,11654,13635.18,17,9.0,0,18,2019-09-23,168,Active
PRD00870,Bloomsbury Novel 870,Books,Novel,Bloomsbury,SUP0368,372,517.08,39,39.99,12,28,2022-09-28,265,Active
PRD00871,Himalaya Sanitizer 871,Healthcare,Sanitizer,Himalaya,SUP0464,13820,17275.0,25,6.53,12,18,2019-03-04,288,Active
PRD00872,Nike Cricket 872,Sports,Cricket,Nike,SUP0130,6349,7555.31,19,36.25,0,28,2024-06-30,210,Active
PRD00873,Durian Table 873,Furniture,Table,Durian,SUP0152,81980,99195.8,21,27.52,24,28,2020-05-30,211,Active
PRD00874,LG Headphones 874,Electronics,Headphones,LG,SUP0385,35820,45491.4,27,17.6,36,18,2021-07-06,74,Active
PRD00875,Mattel Educational 875,Toys,Educational,Mattel,SUP0434,3273,4156.71,27,14.36,12,28,2021-03-03,232,Active
PRD00876,Hamleys Board Game 876,Toys,Board Game,Hamleys,SUP0496,3057,4188.09,37,19.91,12,5,2023-03-21,81,Active
PRD00877,Bloomsbury Business 877,Books,Business,Bloomsbury,SUP0093,2095,2744.45,31,30.52,24,12,2022-03-15,201,Active
PRD00878,Dettol BP Monitor 878,Healthcare,BP Monitor,Dettol,SUP0433,12104,17550.8,45,23.1,0,28,2019-10-24,146,Active
PRD00879,Levis Shoes 879,Fashion,Shoes,Levis,SUP0179,4480,6451.2,44,19.14,0,5,2019-07-19,159,Active
PRD00880,Omron Thermometer 880,Healthcare,Thermometer,Omron,SUP0127,8203,11566.23,41,16.27,12,28,2019-05-29,51,Active
PRD00881,Aashirvaad Beverages 881,Grocery,Beverages,Aashirvaad,SUP0452,1280,1523.2,19,13.75,12,28,2021-05-25,66,Active
PRD00882,Penguin Biography 882,Books,Biography,Penguin,SUP0494,1420,1803.4,27,28.32,6,18,2023-11-17,227,Active
PRD00883,Lakme Soap 883,Beauty,Soap,Lakme,SUP0058,1107,1317.33,19,20.75,6,12,2023-02-01,181,Discontinued
PRD00884,Omron BP Monitor 884,Healthcare,BP Monitor,Omron,SUP0433,12592,17628.8,40,38.28,0,18,2020-06-30,125,Active
PRD00885,Durian Table 885,Furniture,Table,Durian,SUP0105,64294,81010.44,26,22.21,0,5,2024-12-03,111,Active
PRD00886,Penguin Business 886,Books,Business,Penguin,SUP0273,1603,2067.87,29,13.88,12,5,2020-08-22,21,Active
PRD00887,Sony Mobile 887,Electronics,Mobile,Sony,SUP0082,64023,85150.59,33,16.56,12,5,2023-01-02,182,Active
PRD00888,L'Oreal Face Wash 888,Beauty,Face Wash,L'Oreal,SUP0176,1204,1625.4,35,5.76,36,18,2021-02-08,227,Active
PRD00889,L'Oreal Face Wash 889,Beauty,Face Wash,L'Oreal,SUP0295,1958,2721.62,39,34.25,24,12,2021-04-15,297,Active
PRD00890,Dove Face Wash 890,Beauty,Face Wash,Dove,SUP0425,2361,3305.4,40,18.1,12,18,2023-10-02,68,Discontinued
PRD00891,Cosco Cycling 891,Sports,Cycling,Cosco,SUP0343,3283,4399.22,34,2.89,36,28,2020-08-15,28,Active
PRD00892,Sony TV 892,Electronics,TV,Sony,SUP0274,62929,87471.31,39,7.49,36,18,2020-11-05,278,Active
PRD00893,Puma Shirt 893,Fashion,Shirt,Puma,SUP0478,4759,6852.96,44,14.5,0,12,2021-09-21,219,Active
PRD00894,HP Headphones 894,Electronics,Headphones,HP,SUP0162,31645,43353.65,37,38.03,24,28,2023-04-09,212,Active
PRD00895,Cosco Badminton 895,Sports,Badminton,Cosco,SUP0300,3556,4267.2,20,8.05,6,28,2020-10-29,179,Active
PRD00896,Nike Badminton 896,Sports,Badminton,Nike,SUP0277,11510,14502.6,26,38.87,6,12,2023-08-02,70,Discontinued
PRD00897,Aashirvaad Beverages 897,Grocery,Beverages,Aashirvaad,SUP0064,2303,2717.54,18,10.87,24,18,2023-07-04,126,Active
PRD00898,Yonex Cycling 898,Sports,Cycling,Yonex,SUP0189,10428,13139.28,26,0.28,12,18,2021-04-28,277,Active
PRD00899,Puma Football 899,Sports,Football,Puma,SUP0163,12050,15303.5,27,19.24,0,5,2019-03-11,242,Active
PRD00900,IKEA Sofa 900,Furniture,Sofa,IKEA,SUP0428,49682,59121.58,19,37.19,6,28,2023-03-18,231,Active
PRD00901,HP Headphones 901,Electronics,Headphones,HP,SUP0447,15290,21864.7,43,28.65,24,18,2019-04-12,298,Active
PRD00902,HarperCollins Novel 902,Books,Novel,HarperCollins,SUP0199,723,896.52,24,20.86,0,28,2023-11-23,69,Active
PRD00903,Puma Cricket 903,Sports,Cricket,Puma,SUP0134,14214,18904.62,33,18.63,24,18,2023-11-29,27,Active
PRD00904,Dettol Supplements 904,Healthcare,Supplements,Dettol,SUP0315,9088,11723.52,29,9.03,0,18,2023-07-10,160,Active
PRD00905,Levis Shirt 905,Fashion,Shirt,Levis,SUP0094,2305,2881.25,25,1.16,12,12,2022-01-19,128,Active
PRD00906,L'Oreal Shampoo 906,Beauty,Shampoo,L'Oreal,SUP0143,2793,3407.46,22,30.92,6,18,2022-05-17,165,Active
PRD00907,LG Mobile 907,Electronics,Mobile,LG,SUP0497,41572,59032.24,42,7.99,6,18,2021-07-24,86,Active
PRD00908,Lakme Soap 908,Beauty,Soap,Lakme,SUP0332,1447,1910.04,32,24.39,12,12,2022-12-14,154,Active
PRD00909,Bloomsbury Novel 909,Books,Novel,Bloomsbury,SUP0500,543,629.88,16,8.49,36,28,2019-05-03,201,Active
PRD00910,Yonex Cricket 910,Sports,Cricket,Yonex,SUP0427,5738,7861.06,37,36.35,12,28,2021-11-25,143,Active
PRD00911,Accu-Chek BP Monitor 911,Healthcare,BP Monitor,Accu-Chek,SUP0457,2525,3535.0,40,27.22,0,12,2020-09-24,164,Discontinued
PRD00912,Nike Cricket 912,Sports,Cricket,Nike,SUP0326,7872,10942.08,39,27.79,6,5,2023-11-03,144,Active
PRD00913,Puma T-Shirt 913,Fashion,T-Shirt,Puma,SUP0473,2635,3662.65,39,13.6,12,28,2020-09-06,121,Active
PRD00914,Puma T-Shirt 914,Fashion,T-Shirt,Puma,SUP0444,3133,4417.53,41,21.84,0,5,2022-03-07,251,Active
PRD00915,Hasbro Action Figure 915,Toys,Action Figure,Hasbro,SUP0314,9510,13789.5,45,34.56,6,18,2023-02-25,230,Active
PRD00916,Adidas Football 916,Sports,Football,Adidas,SUP0263,6394,7417.04,16,5.06,6,28,2021-10-15,224,Active
PRD00917,Funskool Board Game 917,Toys,Board Game,Funskool,SUP0379,2511,3113.64,24,23.09,0,18,2022-10-14,181,Active
PRD00918,Penguin Business 918,Books,Business,Penguin,SUP0482,2351,3150.34,34,27.27,12,18,2023-05-21,142,Active
PRD00919,Durian Bed 919,Furniture,Bed,Durian,SUP0065,21588,26553.24,23,32.62,0,18,2022-04-22,284,Active
PRD00920,Godrej Wardrobe 920,Furniture,Wardrobe,Godrej,SUP0038,77316,107469.24,39,33.18,6,5,2023-10-31,23,Active
PRD00921,Dettol First Aid 921,Healthcare,First Aid,Dettol,SUP0343,10040,14256.8,42,38.41,12,5,2024-08-31,132,Active
PRD00922,Cosco Football 922,Sports,Football,Cosco,SUP0383,6376,7778.72,22,12.77,6,12,2022-03-15,134,Active
PRD00923,Bosch Refrigerator 923,Home Appliances,Refrigerator,Bosch,SUP0333,33393,39069.81,17,17.49,12,28,2022-04-25,212,Active
PRD00924,Whirlpool Washing Machine 924,Home Appliances,Washing Machine,Whirlpool,SUP0366,5262,7577.28,44,37.76,6,12,2020-07-06,129,Active
PRD00925,Hasbro Educational 925,Toys,Educational,Hasbro,SUP0252,2072,2403.52,16,35.11,6,18,2023-07-18,287,Active
PRD00926,Bloomsbury Children 926,Books,Children,Bloomsbury,SUP0416,1805,2202.1,22,5.6,0,5,2022-08-11,205,Active
PRD00927,Godrej Table 927,Furniture,Table,Godrej,SUP0160,9882,11561.94,17,16.99,0,12,2019-09-20,63,Active
PRD00928,Aashirvaad Beverages 928,Grocery,Beverages,Aashirvaad,SUP0135,474,668.34,41,2.82,12,18,2021-11-01,106,Active
PRD00929,Durian Wardrobe 929,Furniture,Wardrobe,Durian,SUP0155,66788,77474.08,16,10.01,0,12,2021-11-05,191,Active
PRD00930,Accu-Chek BP Monitor 930,Healthcare,BP Monitor,Accu-Chek,SUP0344,5940,8137.8,37,32.79,36,5,2019-07-26,293,Active
PRD00931,Lego Remote Control 931,Toys,Remote Control,Lego,SUP0140,9398,12217.4,30,33.16,6,28,2019-07-21,56,Active
PRD00932,Allen Solly Jacket 932,Fashion,Jacket,Allen Solly,SUP0371,1099,1373.75,25,29.37,12,28,2022-05-08,84,Active
PRD00933,Nike Badminton 933,Sports,Badminton,Nike,SUP0094,13605,16326.0,20,33.91,12,18,2021-10-03,48,Active
PRD00934,Sony TV 934,Electronics,TV,Sony,SUP0470,97908,121405.92,24,34.63,36,28,2023-09-30,242,Active
PRD00935,Omron First Aid 935,Healthcare,First Aid,Omron,SUP0035,1352,1784.64,32,12.73,0,5,2023-06-22,238,Active
PRD00936,Puma Shoes 936,Fashion,Shoes,Puma,SUP0339,5668,7935.2,40,16.07,0,28,2024-11-02,251,Active
PRD00937,Dr Morepen Supplements 937,Healthcare,Supplements,Dr Morepen,SUP0412,10169,14643.36,44,3.95,24,5,2024-05-07,97,Active
PRD00938,Fortune Snacks 938,Grocery,Snacks,Fortune,SUP0008,2494,3566.42,43,6.49,24,18,2022-11-30,195,Active
PRD00939,Puma Badminton 939,Sports,Badminton,Puma,SUP0074,11307,13907.61,23,38.09,36,12,2023-11-21,288,Active
PRD00940,Nike Football 940,Sports,Football,Nike,SUP0499,14947,19132.16,28,29.68,36,5,2019-08-01,154,Active
PRD00941,Bloomsbury Biography 941,Books,Biography,Bloomsbury,SUP0431,539,759.99,41,6.71,0,18,2024-10-21,106,Active
PRD00942,Puma Gym 942,Sports,Gym,Puma,SUP0391,5667,7423.77,31,18.76,12,18,2023-04-27,135,Active
PRD00943,Pearson Children 943,Books,Children,Pearson,SUP0143,1110,1387.5,25,39.17,12,28,2022-01-11,127,Active
PRD00944,Levis Shoes 944,Fashion,Shoes,Levis,SUP0086,5851,7196.73,23,15.16,36,5,2020-06-06,128,Active
PRD00945,Levis Shoes 945,Fashion,Shoes,Levis,SUP0281,4541,6311.99,39,9.0,12,12,2019-04-23,34,Active
PRD00946,Boat Headphones 946,Electronics,Headphones,Boat,SUP0246,43238,61397.96,42,8.78,24,5,2020-12-30,254,Active
PRD00947,Nike Jeans 947,Fashion,Jeans,Nike,SUP0106,2780,3864.2,39,39.3,6,18,2022-09-13,81,Active
PRD00948,Accu-Chek Supplements 948,Healthcare,Supplements,Accu-Chek,SUP0168,341,433.07,27,19.36,12,5,2021-07-26,105,Active
PRD00949,Funskool Educational 949,Toys,Educational,Funskool,SUP0097,4170,5629.5,35,27.61,0,5,2022-03-16,169,Active
PRD00950,Boat TV 950,Electronics,TV,Boat,SUP0133,100306,130397.8,30,38.31,24,12,2023-04-08,60,Active
PRD00951,Sony Laptop 951,Electronics,Laptop,Sony,SUP0102,42679,50788.01,19,0.81,12,12,2022-09-14,71,Discontinued
PRD00952,Mattel Remote Control 952,Toys,Remote Control,Mattel,SUP0027,1338,1632.36,22,1.52,12,28,2023-07-04,299,Active
PRD00953,Godrej Table 953,Furniture,Table,Godrej,SUP0054,89856,122204.16,36,30.73,24,18,2022-03-25,48,Active
PRD00954,LG Mobile 954,Electronics,Mobile,LG,SUP0147,45759,56741.16,24,38.18,12,18,2019-09-27,53,Active
PRD00955,L'Oreal Cream 955,Beauty,Cream,L'Oreal,SUP0102,1620,2349.0,45,33.76,0,18,2024-07-10,229,Active
PRD00956,Cosco Cricket 956,Sports,Cricket,Cosco,SUP0408,12571,15462.33,23,18.33,6,28,2021-07-19,238,Active
PRD00957,US Polo Shoes 957,Fashion,Shoes,US Polo,SUP0071,2808,3341.52,19,7.03,0,28,2021-06-25,24,Active
PRD00958,IKEA Sofa 958,Furniture,Sofa,IKEA,SUP0303,63098,85813.28,36,20.81,6,18,2021-11-09,113,Active
PRD00959,IFB Microwave 959,Home Appliances,Microwave,IFB,SUP0132,74470,101279.2,36,12.46,24,18,2021-08-13,277,Active
PRD00960,Durian Wardrobe 960,Furniture,Wardrobe,Durian,SUP0016,77384,102920.72,33,39.98,0,28,2022-06-30,222,Active
PRD00961,Puma Shirt 961,Fashion,Shirt,Puma,SUP0173,4221,4854.15,15,3.49,36,18,2019-08-31,232,Active
PRD00962,Dettol BP Monitor 962,Healthcare,BP Monitor,Dettol,SUP0270,10366,12335.54,19,16.33,36,18,2019-08-19,192,Active
PRD00963,Tata Beverages 963,Grocery,Beverages,Tata,SUP0412,588,829.08,41,38.03,36,28,2023-12-02,59,Active
PRD00964,Amul Spices 964,Grocery,Spices,Amul,SUP0010,2446,3106.42,27,31.7,24,12,2023-07-30,137,Active
PRD00965,Tata Spices 965,Grocery,Spices,Tata,SUP0363,1043,1272.46,22,35.15,6,28,2019-11-18,51,Active
PRD00966,Durian Sofa 966,Furniture,Sofa,Durian,SUP0260,2203,2643.6,20,9.34,24,18,2020-09-16,250,Active
PRD00967,Nestle Rice 967,Grocery,Rice,Nestle,SUP0456,948,1270.32,34,0.29,36,12,2021-06-27,112,Active
PRD00968,Bosch Mixer 968,Home Appliances,Mixer,Bosch,SUP0293,46992,63909.12,36,37.75,36,5,2020-12-16,190,Discontinued
PRD00969,Whirlpool Washing Machine 969,Home Appliances,Washing Machine,Whirlpool,SUP0400,39507,52544.31,33,16.2,24,28,2022-01-12,267,Active
PRD00970,Nike Football 970,Sports,Football,Nike,SUP0098,6037,8451.8,40,31.15,0,12,2022-09-02,41,Active
PRD00971,Urban Ladder Chair 971,Furniture,Chair,Urban Ladder,SUP0010,41225,59776.25,45,4.36,36,5,2024-05-26,110,Discontinued
PRD00972,IKEA Chair 972,Furniture,Chair,IKEA,SUP0360,71079,90981.12,28,27.35,6,28,2023-01-10,120,Active
PRD00973,Fortune Oil 973,Grocery,Oil,Fortune,SUP0372,865,1219.65,41,29.61,0,18,2024-10-06,33,Active
PRD00974,Mamaearth Cream 974,Beauty,Cream,Mamaearth,SUP0082,2064,2497.44,21,6.6,6,18,2022-10-15,241,Active
PRD00975,Hasbro Board Game 975,Toys,Board Game,Hasbro,SUP0137,5794,7763.96,34,33.91,36,18,2020-03-21,90,Active
PRD00976,Tata Snacks 976,Grocery,Snacks,Tata,SUP0062,1933,2706.2,40,3.78,36,28,2021-01-22,286,Active
PRD00977,Penguin Novel 977,Books,Novel,Penguin,SUP0071,1141,1380.61,21,25.31,12,18,2022-07-19,248,Active
PRD00978,Cosco Cycling 978,Sports,Cycling,Cosco,SUP0274,1749,2343.66,34,36.81,6,12,2019-03-04,55,Active
PRD00979,McGraw Hill Children 979,Books,Children,McGraw Hill,SUP0073,2197,3163.68,44,31.7,36,12,2024-10-18,48,Active
PRD00980,Boat TV 980,Electronics,TV,Boat,SUP0386,4297,5715.01,33,33.67,36,5,2024-01-26,144,Active
PRD00981,Yonex Gym 981,Sports,Gym,Yonex,SUP0128,6759,8651.52,28,33.38,24,18,2019-02-13,84,Active
PRD00982,Dr Morepen First Aid 982,Healthcare,First Aid,Dr Morepen,SUP0034,12708,17155.8,35,21.67,12,5,2020-01-05,209,Active
PRD00983,Lego Action Figure 983,Toys,Action Figure,Lego,SUP0205,566,650.9,15,33.59,36,28,2022-10-11,245,Active
PRD00984,Bloomsbury Business 984,Books,Business,Bloomsbury,SUP0251,2392,3348.8,40,27.27,0,28,2019-11-27,256,Active
PRD00985,Nike T-Shirt 985,Fashion,T-Shirt,Nike,SUP0262,3893,5216.62,34,38.61,6,28,2020-10-31,275,Active
PRD00986,Aashirvaad Spices 986,Grocery,Spices,Aashirvaad,SUP0281,1397,1774.19,27,26.54,6,12,2021-01-13,194,Active
PRD00987,Puma Football 987,Sports,Football,Puma,SUP0004,1143,1337.31,17,21.07,12,18,2019-03-25,72,Active
PRD00988,Nike Cycling 988,Sports,Cycling,Nike,SUP0467,4642,6034.6,30,34.09,24,28,2023-01-23,228,Discontinued
PRD00989,Pearson Biography 989,Books,Biography,Pearson,SUP0312,1926,2677.14,39,18.9,6,5,2022-12-03,45,Active
PRD00990,IFB Refrigerator 990,Home Appliances,Refrigerator,IFB,SUP0413,57490,82210.7,43,25.72,12,5,2024-02-05,244,Discontinued
PRD00991,Puma Cycling 991,Sports,Cycling,Puma,SUP0374,9870,14311.5,45,7.11,36,28,2022-03-06,210,Active
PRD00992,Durian Chair 992,Furniture,Chair,Durian,SUP0151,83854,118234.14,41,11.01,24,12,2021-10-17,157,Active
PRD00993,Aashirvaad Snacks 993,Grocery,Snacks,Aashirvaad,SUP0260,1608,2122.56,32,24.22,36,12,2021-02-15,220,Active
PRD00994,L'Oreal Cream 994,Beauty,Cream,L'Oreal,SUP0059,1238,1671.3,35,36.88,12,28,2024-05-24,115,Active
PRD00995,Tata Spices 995,Grocery,Spices,Tata,SUP0451,1879,2367.54,26,12.19,6,28,2020-04-27,171,Active
PRD00996,Omron First Aid 996,Healthcare,First Aid,Omron,SUP0236,14832,21358.08,44,19.74,0,28,2020-11-24,126,Active
PRD00997,Fortune Snacks 997,Grocery,Snacks,Fortune,SUP0361,2186,3082.26,41,13.91,24,28,2024-12-18,80,Active
PRD00998,LG Smartwatch 998,Electronics,Smartwatch,LG,SUP0471,93807,129453.66,38,14.34,36,5,2024-06-03,241,Active
PRD00999,Puma Gym 999,Sports,Gym,Puma,SUP0253,7171,8820.33,23,35.13,6,18,2020-08-20,201,Active
PRD01000,Mamaearth Shampoo 1000,Beauty,Shampoo,Mamaearth,SUP0017,1605,2118.6,32,11.03,24,5,2022-10-03,91,Active
PRD01001,Samsung Mobile 1001,Electronics,Mobile,Samsung,SUP0159,35047,50818.15,45,30.16,6,28,2019-09-13,62,Active
PRD01002,Nike Jacket 1002,Fashion,Jacket,Nike,SUP0043,4635,5701.05,23,6.44,0,28,2024-08-31,242,Active
PRD01003,Hasbro Board Game 1003,Toys,Board Game,Hasbro,SUP0465,3124,4154.92,33,8.78,24,5,2020-10-04,213,Active
PRD01004,Funskool Puzzle 1004,Toys,Puzzle,Funskool,SUP0298,1503,1788.57,19,37.89,12,28,2021-12-22,155,Active
PRD01005,Adidas Cycling 1005,Sports,Cycling,Adidas,SUP0245,14848,19005.44,28,33.94,36,12,2022-07-21,51,Active
PRD01006,McGraw Hill Biography 1006,Books,Biography,McGraw Hill,SUP0355,1922,2652.36,38,22.38,6,28,2021-04-10,175,Active
PRD01007,Lego Puzzle 1007,Toys,Puzzle,Lego,SUP0150,2329,3260.6,40,11.08,24,5,2024-07-24,92,Discontinued
PRD01008,Allen Solly T-Shirt 1008,Fashion,T-Shirt,Allen Solly,SUP0074,5310,6903.0,30,9.18,0,12,2020-11-12,58,Active
PRD01009,Aashirvaad Snacks 1009,Grocery,Snacks,Aashirvaad,SUP0299,713,969.68,36,14.75,36,28,2023-03-30,22,Active
PRD01010,McGraw Hill Academic 1010,Books,Academic,McGraw Hill,SUP0046,1508,1734.2,15,39.67,0,5,2023-09-03,75,Active
PRD01011,HarperCollins Academic 1011,Books,Academic,HarperCollins,SUP0438,399,526.68,32,24.65,24,18,2020-11-14,224,Active
PRD01012,HP Laptop 1012,Electronics,Laptop,HP,SUP0229,59477,85052.11,43,26.8,12,28,2024-06-08,177,Active
PRD01013,Lakme Cream 1013,Beauty,Cream,Lakme,SUP0399,319,446.6,40,24.51,12,5,2020-09-29,282,Active
PRD01014,Whirlpool Microwave 1014,Home Appliances,Microwave,Whirlpool,SUP0434,29571,35780.91,21,39.68,0,12,2024-06-25,135,Active
PRD01015,Nivea Serum 1015,Beauty,Serum,Nivea,SUP0368,730,1051.2,44,39.02,24,28,2021-10-19,65,Active
PRD01016,Aashirvaad Spices 1016,Grocery,Spices,Aashirvaad,SUP0335,1706,2047.2,20,2.08,6,28,2020-12-24,156,Active
PRD01017,Godrej Chair 1017,Furniture,Chair,Godrej,SUP0003,22158,28140.66,27,23.23,24,12,2022-09-24,29,Active
PRD01018,Nestle Spices 1018,Grocery,Spices,Nestle,SUP0115,1379,1641.01,19,25.86,24,12,2021-03-10,93,Active
PRD01019,US Polo Shoes 1019,Fashion,Shoes,US Polo,SUP0133,529,698.28,32,15.5,12,12,2024-05-21,173,Active
PRD01020,Mattel Action Figure 1020,Toys,Action Figure,Mattel,SUP0281,10780,13151.6,22,15.94,0,28,2022-06-05,153,Active
PRD01021,Whirlpool Refrigerator 1021,Home Appliances,Refrigerator,Whirlpool,SUP0444,46617,65729.97,41,31.28,6,12,2022-04-26,295,Discontinued
PRD01022,Lakme Cream 1022,Beauty,Cream,Lakme,SUP0122,2460,3370.2,37,27.75,36,18,2021-03-14,128,Active
PRD01023,Godrej Table 1023,Furniture,Table,Godrej,SUP0467,79051,90908.65,15,18.84,6,12,2021-03-16,214,Active
PRD01024,Lego Educational 1024,Toys,Educational,Lego,SUP0143,5648,6777.6,20,39.2,0,12,2021-12-24,188,Active
PRD01025,Urban Ladder Wardrobe 1025,Furniture,Wardrobe,Urban Ladder,SUP0268,4067,5612.46,38,37.26,12,28,2022-10-04,51,Active
PRD01026,Yonex Gym 1026,Sports,Gym,Yonex,SUP0379,11507,15304.31,33,30.78,24,28,2020-01-26,123,Active
PRD01027,LG AC 1027,Home Appliances,AC,LG,SUP0081,58062,77222.46,33,22.97,36,12,2019-08-04,198,Active
PRD01028,Godrej Wardrobe 1028,Furniture,Wardrobe,Godrej,SUP0045,86829,115482.57,33,4.85,12,28,2022-11-20,107,Active
PRD01029,Himalaya Supplements 1029,Healthcare,Supplements,Himalaya,SUP0430,2239,2709.19,21,10.58,36,18,2021-04-21,179,Active
PRD01030,LG AC 1030,Home Appliances,AC,LG,SUP0499,51995,66033.65,27,15.55,6,5,2021-12-25,217,Active
PRD01031,Aashirvaad Beverages 1031,Grocery,Beverages,Aashirvaad,SUP0390,1974,2566.2,30,15.32,0,28,2023-10-23,267,Active
PRD01032,Havells Microwave 1032,Home Appliances,Microwave,Havells,SUP0441,57446,81573.32,42,8.01,24,12,2023-01-20,143,Active
PRD01033,Accu-Chek Supplements 1033,Healthcare,Supplements,Accu-Chek,SUP0017,14524,19752.64,36,23.29,0,5,2020-04-17,147,Active
PRD01034,Fortune Spices 1034,Grocery,Spices,Fortune,SUP0311,2123,3057.12,44,24.19,24,18,2019-06-20,98,Active
PRD01035,Puma Badminton 1035,Sports,Badminton,Puma,SUP0235,9792,13219.2,35,25.47,24,12,2021-05-22,122,Active
PRD01036,HarperCollins Children 1036,Books,Children,HarperCollins,SUP0149,1441,1786.84,24,37.32,36,5,2024-07-28,230,Active
PRD01037,Nike Gym 1037,Sports,Gym,Nike,SUP0248,8208,10834.56,32,16.38,12,5,2022-11-20,256,Active
PRD01038,Himalaya Supplements 1038,Healthcare,Supplements,Himalaya,SUP0145,14250,20520.0,44,20.58,36,28,2022-11-06,252,Active
PRD01039,Funskool Educational 1039,Toys,Educational,Funskool,SUP0307,10367,13684.44,32,21.34,12,18,2021-05-20,299,Active
PRD01040,Puma Jeans 1040,Fashion,Jeans,Puma,SUP0292,3126,3751.2,20,21.64,0,18,2019-08-15,66,Active
PRD01041,Tata Oil 1041,Grocery,Oil,Tata,SUP0395,2120,2840.8,34,29.69,6,12,2019-08-20,207,Active
PRD01042,Accu-Chek BP Monitor 1042,Healthcare,BP Monitor,Accu-Chek,SUP0121,13771,19279.4,40,29.33,24,5,2020-02-22,89,Active
PRD01043,LG Mobile 1043,Electronics,Mobile,LG,SUP0022,116073,133483.95,15,36.8,24,12,2021-01-29,295,Active
